Date UTC, Time UTC, Temp1 *C, Temp2 *C, Temp3 *C
2023/8/1, 20:57:20, 32.555, 32.422, 32.383
2023/8/1, 20:57:30, 32.594, 32.461, 32.430
2023/8/1, 20:57:40, 32.625, 32.500, 32.461
2023/8/1, 20:57:50, 32.664, 32.539, 32.500
2023/8/1, 20:58:0, 32.703, 32.578, 32.523
2023/8/1, 20:58:10, 32.742, 32.617, 32.563
2023/8/1, 20:58:20, 32.773, 32.656, 32.602
2023/8/1, 20:58:30, 32.813, 32.695, 32.633
2023/8/1, 20:58:40, 32.859, 32.734, 32.664
2023/8/1, 20:58:50, 32.898, 32.773, 32.688
2023/8/1, 20:59:0, 32.938, 32.813, 32.727
2023/8/1, 20:59:10, 32.969, 32.852, 32.758
2023/8/1, 20:59:20, 33.000, 32.891, 32.797
2023/8/1, 20:59:30, 33.039, 32.930, 32.836
2023/8/1, 20:59:40, 33.078, 32.961, 32.875
2023/8/1, 20:59:50, 33.117, 33.008, 32.914
2023/8/1, 21:0:0, 33.148, 33.047, 32.953
2023/8/1, 21:0:10, 33.188, 33.086, 32.992
2023/8/1, 21:0:20, 33.219, 33.117, 33.023
2023/8/1, 21:0:30, 33.258, 33.156, 33.063
2023/8/1, 21:0:40, 33.305, 33.195, 33.102
2023/8/1, 21:0:50, 33.336, 33.234, 33.141
2023/8/1, 21:1:0, 33.375, 33.273, 33.180
2023/8/1, 21:1:10, 33.414, 33.313, 33.219
2023/8/1, 21:1:20, 33.445, 33.352, 33.250
2023/8/1, 21:1:30, 33.492, 33.391, 33.297
2023/8/1, 21:1:40, 33.531, 33.430, 33.336
2023/8/1, 21:1:50, 33.563, 33.461, 33.367
2023/8/1, 21:2:0, 33.609, 33.508, 33.406
2023/8/1, 21:2:10, 33.641, 33.539, 33.445
2023/8/1, 21:2:20, 33.680, 33.578, 33.484
2023/8/1, 21:2:30, 33.719, 33.602, 33.516
2023/8/1, 21:2:40, 33.750, 33.648, 33.563
2023/8/1, 21:2:50, 33.789, 33.688, 33.602
2023/8/1, 21:3:0, 33.820, 33.734, 33.633
2023/8/1, 21:3:10, 33.859, 33.758, 33.672
2023/8/1, 21:3:20, 33.891, 33.805, 33.703
2023/8/1, 21:3:30, 33.930, 33.836, 33.742
2023/8/1, 21:3:40, 33.969, 33.867, 33.773
2023/8/1, 21:3:50, 34.008, 33.906, 33.813
2023/8/1, 21:4:0, 34.039, 33.945, 33.844
2023/8/1, 21:4:10, 34.078, 33.977, 33.883
2023/8/1, 21:4:20, 34.117, 34.023, 33.914
2023/8/1, 21:4:30, 34.148, 34.055, 33.953
2023/8/1, 21:4:40, 34.188, 34.086, 33.977
2023/8/1, 21:4:50, 34.227, 34.125, 34.016
2023/8/1, 21:5:0, 34.266, 34.164, 34.047
2023/8/1, 21:5:10, 34.297, 34.203, 34.086
2023/8/1, 21:5:20, 34.336, 34.234, 34.117
2023/8/1, 21:5:30, 34.375, 34.273, 34.156
2023/8/1, 21:5:40, 34.406, 34.305, 34.195
2023/8/1, 21:5:50, 34.438, 34.344, 34.234
2023/8/1, 21:6:0, 34.469, 34.375, 34.273
2023/8/1, 21:6:10, 34.508, 34.406, 34.313
2023/8/1, 21:6:20, 34.547, 34.445, 34.344
2023/8/1, 21:6:30, 34.578, 34.484, 34.367
2023/8/1, 21:6:40, 34.609, 34.523, 34.406
2023/8/1, 21:6:50, 34.648, 34.547, 34.438
2023/8/1, 21:7:0, 34.680, 34.586, 34.469
2023/8/1, 21:7:10, 34.711, 34.625, 34.492
2023/8/1, 21:7:20, 34.750, 34.656, 34.531
2023/8/1, 21:7:30, 34.789, 34.688, 34.563
2023/8/1, 21:7:40, 34.820, 34.719, 34.586
2023/8/1, 21:7:50, 34.852, 34.758, 34.617
2023/8/1, 21:8:0, 34.891, 34.789, 34.656
2023/8/1, 21:8:10, 34.930, 34.828, 34.695
2023/8/1, 21:8:20, 34.961, 34.867, 34.734
2023/8/1, 21:8:30, 34.992, 34.898, 34.766
2023/8/1, 21:8:40, 35.039, 34.930, 34.797
2023/8/1, 21:8:50, 35.070, 34.969, 34.828
