Date UTC, Time UTC, Temp1 *C, Temp2 *C, Temp3 *C
2023/7/6, 14:47:50, 28.727, 28.945, 29.063
2023/7/6, 14:48:0, 28.781, 28.984, 29.094
2023/7/6, 14:48:10, 28.844, 29.023, 29.133
2023/7/6, 14:48:20, 28.898, 29.055, 29.172
2023/7/6, 14:48:30, 28.953, 29.094, 29.195
2023/7/6, 14:48:40, 29.016, 29.125, 29.242
2023/7/6, 14:48:50, 29.055, 29.164, 29.281
2023/7/6, 14:49:0, 29.109, 29.203, 29.305
2023/7/6, 14:49:10, 29.156, 29.242, 29.344
2023/7/6, 14:49:20, 29.203, 29.273, 29.383
2023/7/6, 14:49:30, 29.250, 29.313, 29.422
2023/7/6, 14:49:40, 29.297, 29.344, 29.453
2023/7/6, 14:49:50, 29.336, 29.383, 29.492
2023/7/6, 14:50:0, 29.375, 29.414, 29.523
2023/7/6, 14:50:10, 29.422, 29.453, 29.563
2023/7/6, 14:50:20, 29.461, 29.492, 29.594
2023/7/6, 14:50:30, 29.508, 29.523, 29.633
2023/7/6, 14:50:40, 29.539, 29.563, 29.672
2023/7/6, 14:50:50, 29.578, 29.594, 29.695
2023/7/6, 14:51:0, 29.617, 29.625, 29.734
2023/7/6, 14:51:10, 29.656, 29.664, 29.773
2023/7/6, 14:51:20, 29.695, 29.695, 29.805
2023/7/6, 14:51:30, 29.734, 29.734, 29.836
2023/7/6, 14:51:40, 29.766, 29.766, 29.875
2023/7/6, 14:51:50, 29.805, 29.805, 29.898
2023/7/6, 14:52:0, 29.836, 29.844, 29.938
2023/7/6, 14:52:10, 29.875, 29.867, 29.969
2023/7/6, 14:52:20, 29.906, 29.906, 30.008
2023/7/6, 14:52:30, 29.953, 29.938, 30.039
2023/7/6, 14:52:40, 29.984, 29.977, 30.078
2023/7/6, 14:52:50, 30.023, 30.008, 30.102
2023/7/6, 14:53:0, 30.047, 30.039, 30.148
2023/7/6, 14:53:10, 30.086, 30.070, 30.180
2023/7/6, 14:53:20, 30.117, 30.109, 30.211
2023/7/6, 14:53:30, 30.156, 30.133, 30.250
2023/7/6, 14:53:40, 30.188, 30.172, 30.281
2023/7/6, 14:53:50, 30.219, 30.211, 30.313
2023/7/6, 14:54:0, 30.266, 30.242, 30.344
2023/7/6, 14:54:10, 30.289, 30.273, 30.375
2023/7/6, 14:54:20, 30.328, 30.313, 30.406
2023/7/6, 14:54:30, 30.367, 30.344, 30.445
2023/7/6, 14:54:40, 30.391, 30.391, 30.484
2023/7/6, 14:54:50, 30.430, 30.414, 30.516
2023/7/6, 14:55:0, 30.461, 30.445, 30.547
2023/7/6, 14:55:10, 30.492, 30.484, 30.586
2023/7/6, 14:55:20, 30.523, 30.516, 30.617
2023/7/6, 14:55:30, 30.555, 30.555, 30.648
2023/7/6, 14:55:40, 30.586, 30.578, 30.680
2023/7/6, 14:55:50, 30.633, 30.617, 30.711
2023/7/6, 14:56:0, 30.656, 30.648, 30.750
2023/7/6, 14:56:10, 30.695, 30.680, 30.781
2023/7/6, 14:56:20, 30.727, 30.711, 30.813
2023/7/6, 14:56:30, 30.758, 30.742, 30.844
2023/7/6, 14:56:40, 30.789, 30.781, 30.883
2023/7/6, 14:56:50, 30.828, 30.813, 30.914
2023/7/6, 14:57:0, 30.859, 30.852, 30.945
2023/7/6, 14:57:10, 30.898, 30.883, 30.984
2023/7/6, 14:57:20, 30.922, 30.914, 31.016
2023/7/6, 14:57:30, 30.953, 30.953, 31.055
2023/7/6, 14:57:40, 30.992, 30.977, 31.078
2023/7/6, 14:57:50, 31.023, 31.016, 31.109
2023/7/6, 14:58:0, 31.063, 31.039, 31.148
2023/7/6, 14:58:10, 31.094, 31.078, 31.180
2023/7/6, 14:58:20, 31.125, 31.109, 31.211
2023/7/6, 14:58:30, 31.156, 31.141, 31.242
2023/7/6, 14:58:40, 31.188, 31.180, 31.281
2023/7/6, 14:58:50, 31.219, 31.211, 31.313
2023/7/6, 14:59:0, 31.258, 31.242, 31.344
2023/7/6, 14:59:10, 31.281, 31.273, 31.375
2023/7/6, 14:59:20, 31.320, 31.313, 31.406
2023/7/6, 14:59:30, 31.352, 31.336, 31.438
2023/7/6, 14:59:40, 31.383, 31.375, 31.469
2023/7/6, 14:59:50, 31.414, 31.406, 31.500
2023/7/6, 15:0:0, 31.445, 31.438, 31.547
2023/7/6, 15:0:10, 31.484, 31.469, 31.570
2023/7/6, 15:0:20, 31.516, 31.508, 31.602
2023/7/6, 15:0:30, 31.547, 31.539, 31.633
2023/7/6, 15:0:40, 31.578, 31.570, 31.672
2023/7/6, 15:0:50, 31.609, 31.602, 31.703
2023/7/6, 15:1:0, 31.641, 31.625, 31.734
2023/7/6, 15:1:10, 31.664, 31.664, 31.766
2023/7/6, 15:1:20, 31.703, 31.695, 31.797
2023/7/6, 15:1:30, 31.742, 31.734, 31.828
2023/7/6, 15:1:40, 31.766, 31.758, 31.859
2023/7/6, 15:1:50, 31.805, 31.789, 31.891
2023/7/6, 15:2:0, 31.828, 31.820, 31.930
2023/7/6, 15:2:10, 31.867, 31.852, 31.953
2023/7/6, 15:2:20, 31.898, 31.883, 31.992
2023/7/6, 15:2:30, 31.922, 31.922, 32.023
2023/7/6, 15:2:40, 31.961, 31.953, 32.047
2023/7/6, 15:2:50, 32.000, 31.992, 32.086
2023/7/6, 15:3:0, 32.016, 32.016, 32.109
2023/7/6, 15:3:10, 32.055, 32.047, 32.133
2023/7/6, 15:3:20, 32.078, 32.063, 32.180
2023/7/6, 15:3:30, 32.109, 32.117, 32.211
2023/7/6, 15:3:40, 32.156, 32.141, 32.242
2023/7/6, 15:3:50, 32.188, 32.180, 32.273
2023/7/6, 15:4:0, 32.219, 32.211, 32.297
2023/7/6, 15:4:10, 32.242, 32.242, 32.328
2023/7/6, 15:4:20, 32.273, 32.273, 32.367
2023/7/6, 15:4:30, 32.305, 32.305, 32.391
2023/7/6, 15:4:40, 32.336, 32.336, 32.430
2023/7/6, 15:4:50, 32.367, 32.367, 32.453
2023/7/6, 15:5:0, 32.406, 32.398, 32.492
2023/7/6, 15:5:10, 32.430, 32.438, 32.523
2023/7/6, 15:5:20, 32.469, 32.461, 32.555
2023/7/6, 15:5:30, 32.492, 32.500, 32.586
2023/7/6, 15:5:40, 32.531, 32.531, 32.617
2023/7/6, 15:5:50, 32.555, 32.555, 32.648
2023/7/6, 15:6:0, 32.586, 32.586, 32.688
2023/7/6, 15:6:10, 32.617, 32.609, 32.703
2023/7/6, 15:6:20, 32.648, 32.648, 32.742
2023/7/6, 15:6:30, 32.688, 32.680, 32.781
2023/7/6, 15:6:40, 32.711, 32.711, 32.805
2023/7/6, 15:6:50, 32.742, 32.742, 32.844
2023/7/6, 15:7:0, 32.773, 32.773, 32.867
2023/7/6, 15:7:10, 32.805, 32.805, 32.898
2023/7/6, 15:7:20, 32.836, 32.844, 32.930
2023/7/6, 15:7:30, 32.867, 32.867, 32.969
2023/7/6, 15:7:40, 32.906, 32.906, 33.000
2023/7/6, 15:7:50, 32.930, 32.930, 33.031
2023/7/6, 15:8:0, 32.969, 32.961, 33.063
2023/7/6, 15:8:10, 33.008, 32.992, 33.086
2023/7/6, 15:8:20, 33.031, 33.023, 33.125
2023/7/6, 15:8:30, 33.070, 33.055, 33.156
2023/7/6, 15:8:40, 33.094, 33.078, 33.180
2023/7/6, 15:8:50, 33.125, 33.117, 33.219
2023/7/6, 15:9:0, 33.156, 33.141, 33.242
2023/7/6, 15:9:10, 33.188, 33.180, 33.281
2023/7/6, 15:9:20, 33.227, 33.211, 33.305
2023/7/6, 15:9:30, 33.250, 33.242, 33.336
2023/7/6, 15:9:40, 33.273, 33.273, 33.375
2023/7/6, 15:9:50, 33.305, 33.297, 33.406
2023/7/6, 15:10:0, 33.336, 33.320, 33.430
2023/7/6, 15:10:10, 33.375, 33.359, 33.461
2023/7/6, 15:10:20, 33.398, 33.391, 33.492
2023/7/6, 15:10:30, 33.430, 33.422, 33.523
2023/7/6, 15:10:40, 33.461, 33.453, 33.563
2023/7/6, 15:10:50, 33.484, 33.484, 33.594
2023/7/6, 15:11:0, 33.523, 33.516, 33.617
2023/7/6, 15:11:10, 33.555, 33.539, 33.648
2023/7/6, 15:11:20, 33.586, 33.578, 33.680
2023/7/6, 15:11:30, 33.609, 33.609, 33.711
2023/7/6, 15:11:40, 33.641, 33.641, 33.742
2023/7/6, 15:11:50, 33.672, 33.672, 33.766
2023/7/6, 15:12:0, 33.703, 33.695, 33.797
2023/7/6, 15:12:10, 33.727, 33.734, 33.828
2023/7/6, 15:12:20, 33.758, 33.766, 33.852
2023/7/6, 15:12:30, 33.789, 33.789, 33.891
2023/7/6, 15:12:40, 33.820, 33.820, 33.922
2023/7/6, 15:12:50, 33.844, 33.859, 33.945
2023/7/6, 15:13:0, 33.883, 33.883, 33.977
2023/7/6, 15:13:10, 33.906, 33.914, 34.008
2023/7/6, 15:13:20, 33.945, 33.938, 34.039
2023/7/6, 15:13:30, 33.969, 33.969, 34.063
2023/7/6, 15:13:40, 34.008, 34.008, 34.094
2023/7/6, 15:13:50, 34.031, 34.039, 34.125
2023/7/6, 15:14:0, 34.063, 34.063, 34.156
2023/7/6, 15:14:10, 34.102, 34.094, 34.188
2023/7/6, 15:14:20, 34.125, 34.117, 34.211
2023/7/6, 15:14:30, 34.148, 34.156, 34.242
2023/7/6, 15:14:40, 34.180, 34.180, 34.266
2023/7/6, 15:14:50, 34.211, 34.219, 34.313
2023/7/6, 15:15:0, 34.242, 34.250, 34.336
2023/7/6, 15:15:10, 34.273, 34.281, 34.367
2023/7/6, 15:15:20, 34.305, 34.305, 34.398
2023/7/6, 15:15:30, 34.328, 34.344, 34.430
2023/7/6, 15:15:40, 34.359, 34.375, 34.461
2023/7/6, 15:15:50, 34.391, 34.406, 34.492
2023/7/6, 15:16:0, 34.422, 34.430, 34.516
2023/7/6, 15:16:10, 34.445, 34.461, 34.547
2023/7/6, 15:16:20, 34.477, 34.477, 34.570
2023/7/6, 15:16:30, 34.500, 34.523, 34.609
2023/7/6, 15:16:40, 34.539, 34.547, 34.633
2023/7/6, 15:16:50, 34.570, 34.578, 34.664
2023/7/6, 15:17:0, 34.602, 34.602, 34.695
2023/7/6, 15:17:10, 34.633, 34.633, 34.727
2023/7/6, 15:17:20, 34.664, 34.664, 34.750
2023/7/6, 15:17:30, 34.680, 34.688, 34.781
2023/7/6, 15:17:40, 34.719, 34.727, 34.813
2023/7/6, 15:17:50, 34.742, 34.758, 34.836
2023/7/6, 15:18:0, 34.773, 34.789, 34.867
2023/7/6, 15:18:10, 34.805, 34.820, 34.898
2023/7/6, 15:18:20, 34.828, 34.852, 34.930
2023/7/6, 15:18:30, 34.867, 34.883, 34.953
2023/7/6, 15:18:40, 34.898, 34.906, 34.984
2023/7/6, 15:18:50, 34.930, 34.945, 35.016
2023/7/6, 15:19:0, 34.961, 34.977, 35.039
2023/7/6, 15:19:10, 34.977, 35.008, 35.070
2023/7/6, 15:19:20, 35.008, 35.031, 35.102
2023/7/6, 15:19:30, 35.039, 35.063, 35.125
2023/7/6, 15:19:40, 35.070, 35.086, 35.156
2023/7/6, 15:19:50, 35.094, 35.117, 35.188
2023/7/6, 15:20:0, 35.133, 35.156, 35.211
