Date UTC, Time UTC, Temp1 *C, Temp2 *C, Temp3 *C
2023/10/10, 21:29:50, 30.898, 30.680, 30.719
2023/10/10, 21:30:0, 30.938, 30.719, 30.758
2023/10/10, 21:30:10, 30.969, 30.758, 30.797
2023/10/10, 21:30:20, 31.008, 30.797, 30.836
2023/10/10, 21:30:30, 31.055, 30.844, 30.867
2023/10/10, 21:30:40, 31.086, 30.883, 30.922
2023/10/10, 21:30:50, 31.133, 30.922, 30.961
2023/10/10, 21:31:0, 31.172, 30.969, 31.000
2023/10/10, 21:31:10, 31.203, 31.008, 31.039
2023/10/10, 21:31:20, 31.242, 31.047, 31.078
2023/10/10, 21:31:30, 31.281, 31.086, 31.125
2023/10/10, 21:31:40, 31.328, 31.125, 31.164
2023/10/10, 21:31:50, 31.359, 31.164, 31.203
2023/10/10, 21:32:0, 31.398, 31.203, 31.227
2023/10/10, 21:32:10, 31.430, 31.242, 31.273
2023/10/10, 21:32:20, 31.469, 31.281, 31.313
2023/10/10, 21:32:30, 31.500, 31.313, 31.352
2023/10/10, 21:32:40, 31.547, 31.367, 31.391
2023/10/10, 21:32:50, 31.594, 31.398, 31.430
2023/10/10, 21:33:0, 31.617, 31.438, 31.469
2023/10/10, 21:33:10, 31.648, 31.469, 31.516
2023/10/10, 21:33:20, 31.688, 31.523, 31.547
2023/10/10, 21:33:30, 31.719, 31.555, 31.594
2023/10/10, 21:33:40, 31.758, 31.594, 31.625
2023/10/10, 21:33:50, 31.797, 31.625, 31.664
2023/10/10, 21:34:0, 31.828, 31.664, 31.703
2023/10/10, 21:34:10, 31.859, 31.711, 31.734
2023/10/10, 21:34:20, 31.906, 31.742, 31.781
2023/10/10, 21:34:30, 31.938, 31.781, 31.820
2023/10/10, 21:34:40, 31.969, 31.820, 31.852
2023/10/10, 21:34:50, 32.008, 31.859, 31.891
2023/10/10, 21:35:0, 32.039, 31.891, 31.930
2023/10/10, 21:35:10, 32.086, 31.938, 31.969
2023/10/10, 21:35:20, 32.109, 31.977, 32.000
2023/10/10, 21:35:30, 32.141, 32.023, 32.047
2023/10/10, 21:35:40, 32.180, 32.047, 32.086
2023/10/10, 21:35:50, 32.203, 32.086, 32.125
2023/10/10, 21:36:0, 32.242, 32.125, 32.164
2023/10/10, 21:36:10, 32.281, 32.172, 32.203
2023/10/10, 21:36:20, 32.305, 32.203, 32.234
2023/10/10, 21:36:30, 32.344, 32.242, 32.281
2023/10/10, 21:36:40, 32.375, 32.281, 32.320
2023/10/10, 21:36:50, 32.398, 32.320, 32.359
2023/10/10, 21:37:0, 32.438, 32.359, 32.398
2023/10/10, 21:37:10, 32.469, 32.398, 32.430
2023/10/10, 21:37:20, 32.500, 32.438, 32.469
2023/10/10, 21:37:30, 32.539, 32.477, 32.508
2023/10/10, 21:37:40, 32.555, 32.508, 32.539
2023/10/10, 21:37:50, 32.586, 32.547, 32.578
2023/10/10, 21:38:0, 32.617, 32.578, 32.617
2023/10/10, 21:38:10, 32.656, 32.625, 32.656
2023/10/10, 21:38:20, 32.703, 32.656, 32.695
2023/10/10, 21:38:30, 32.742, 32.695, 32.734
